ID	Word	W1	W2	DEF_SYNT
3014	stingray	inflicting	wounds	(S1 (NP (NP (JJ large) (JJ venomous) (NN ray)) (PP (IN with) (NP (NP (JJ large) (JJ barbed) (NNS spines)) (PP (IN near) (NP (NP (DT the) (NN base)) (PP (IN of) (NP (DT a) (JJ thin) (JJ whiplike) (NN tail))))) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG inflicting) (NP (JJ severe) (NNS wounds))))))))))#
3015	Mobulidae	lacking	spines	(S1 (NP (NP (NP (JJ large) (NNS rays)) (VP (VBG lacking) (NP (JJ venomous) (NNS spines)))) (: :) (NP (NNS mantas))))#
3016	skate	having	tail	(S1 (S (NP (NP (JJ large) (JJ edible) (NNS rays)) (VP (VBG having) (NP (DT a) (JJ long) (ADJP (JJ snout) (CC and) (JJ thick)) (NN tail)) (PP (IN with) (NP (NP (JJ pectoral) (NNS fins)) (ADJP (JJ continuous) (PP (IN with) (NP (DT the) (NN head)))))))) (: ;) (VP (VBP swim) (PP (IN by) (S (VP (VBG undulating) (NP (NP (DT the) (NNS edges)) (PP (IN of) (NP (DT the) (JJ pectoral) (NNS fins))))))))))#
3017	dickeybird	use	words	(S1 (NP (NP (JJ small) (NN bird)) (: ;) (S (NP (NP (NNS adults)) (VP (VBG talking) (PP (TO to) (NP (NNS children))))) (ADVP (RB sometimes)) (VP (VBP use) (NP (DT these) (NNS words)) (S (VP (TO to) (VP (VB refer) (PP (TO to) (NP (JJ small) (NNS birds))))))))))#
3018	dickey-bird	use	words	(S1 (NP (NP (JJ small) (NN bird)) (: ;) (S (NP (NP (NNS adults)) (VP (VBG talking) (PP (TO to) (NP (NNS children))))) (ADVP (RB sometimes)) (VP (VBP use) (NP (DT these) (NNS words)) (S (VP (TO to) (VP (VB refer) (PP (TO to) (NP (JJ small) (NNS birds))))))))))#
3019	dickybird	use	words	(S1 (NP (NP (JJ small) (NN bird)) (: ;) (S (NP (NP (NNS adults)) (VP (VBG talking) (PP (TO to) (NP (NNS children))))) (ADVP (RB sometimes)) (VP (VBP use) (NP (DT these) (NNS words)) (S (VP (TO to) (VP (VB refer) (PP (TO to) (NP (JJ small) (NNS birds))))))))))#
3020	dicky-bird	use	words	(S1 (NP (NP (JJ small) (NN bird)) (: ;) (S (NP (NP (NNS adults)) (VP (VBG talking) (PP (TO to) (NP (NNS children))))) (ADVP (RB sometimes)) (VP (VBP use) (NP (DT these) (NNS words)) (S (VP (TO to) (VP (VB refer) (PP (TO to) (NP (JJ small) (NNS birds))))))))))#
3021	protoavis	having	jaw	(S1 (NP (NP (NP (ADJP (RBS most) (JJ primitive)) (JJ avian) (NN type)) (VP (VBN known))) (: ;) (NP (NP (JJ extinct) (NN bird)) (PP (IN of) (S (NP (DT the) (NNP Triassic)) (VP (VBG having) (NP (NP (NP (JJ bird-like) (NN jaw)) (CC and) (NP (JJ hollow) (NNS limbs))) (CC and) (NP (NP (NN breastbone)) (PP (IN with) (NP (NP (JJ dinosaur-like) (NN tail)) (CC and) (NP (JJ hind) (NNS limbs))))))))))))#
3022	archaeopteryx	having	tail	(S1 (S (NP (NP (JJ extinct) (JJ primitive) (JJ toothed) (NN bird)) (PP (IN of) (NP (NP (DT the) (JJ Jurassic) (NN period)) (VP (VBG having) (NP (NP (DT a) (JJ long) (JJ feathered) (NN tail)) (CC and) (NP (JJ hollow) (NNS bones))))))) (: ;) (ADVP (RB usually)) (VP (VBN considered) (NP (NP (DT the) (ADJP (RBS most) (JJ primitive))) (PP (IN of) (NP (DT all) (NNS birds)))))))#
3023	archeopteryx	having	tail	(S1 (S (NP (NP (JJ extinct) (JJ primitive) (JJ toothed) (NN bird)) (PP (IN of) (NP (NP (DT the) (JJ Jurassic) (NN period)) (VP (VBG having) (NP (NP (DT a) (JJ long) (JJ feathered) (NN tail)) (CC and) (NP (JJ hollow) (NNS bones))))))) (: ;) (ADVP (RB usually)) (VP (VBN considered) (NP (NP (DT the) (ADJP (RBS most) (JJ primitive))) (PP (IN of) (NP (DT all) (NNS birds)))))))#
3024	Sinornis	having	tail	(S1 (NP (NP (NP (JJ sparrow-sized) (NN fossil) (NN bird)) (PP (IN of) (NP (NP (DT the) (JJ Jurassic) (NN period)) (PP (TO to) (NP (NP (DT the) (JJ Cretaceous) (NN period)) (VP (VBG having) (NP (DT a) (JJ keeled) (ADJP (JJ breastbone) (CC and) (JJ vestigial)) (NN tail)))))))) (: ;) (VP (VBN found) (PP (IN in) (NP (NNP China)))) (: ;) (S (VP (VBD considered) (NP (NP (RB possibly) (DT the) (JJ second)) (ADJP (RBS most) (JJ primitive)) (PP (IN of) (NP (DT all) (NNS birds))))))))#
3025	Ibero-mesornis	having	tail	(S1 (NP (NP (NP (JJ sparrow-sized) (NN fossil) (NN bird)) (PP (IN of) (NP (NP (DT the) (JJ Cretaceous) (NN period)) (VP (VBG having) (NP (DT a) (JJ vestigial) (NN tail)))))) (: ;) (VP (VBN found) (PP (IN in) (NP (NNP Spain)))) (: ;) (S (VP (VBD considered) (ADVP (RB possibly)) (NP (NP (DT the) (JJ third)) (ADJP (RBS most) (JJ primitive)) (PP (IN of) (NP (DT all) (NNS birds))))))))#
3026	ratite	having	breastbones	(S1 (NP (NP (NP (JJ flightless) (NNS birds)) (VP (VBG having) (NP (JJ flat) (NNS breastbones)) (S (VP (VBG lacking) (NP (NP (DT a) (NN keel)) (PP (IN for) (NP (NP (NN attachment)) (PP (IN of) (NP (NN flight) (NNS muscles)))))))))) (: :) (NP (NP (NNS ostriches)) (: ;) (NP (NNS cassowaries)) (: ;) (NP (NN emus)) (: ;) (NP (NNS moas)) (: ;) (NP (NNS rheas)) (: ;) (NP (NNS kiwis)) (: ;) (NP (NN elephant) (NNS birds)))))#
3027	carinate	keeled	breastbones	(S1 (S (NP (NNS birds)) (VP (VBG having) (VP (VBN keeled) (NP (NP (NNS breastbones)) (PP (IN for) (NP (NP (NN attachment)) (PP (IN of) (NP (NN flight) (NNS muscles))))))))))#
3028	Ratitae	include	bird	(S1 (S (VP (VBN used) (PP (IN in) (NP (JJ former) (NNS classifications))) (S (VP (TO to) (VP (VB include) (NP (DT all) (JJ ratite) (NN bird) (NNS orders))))))))#
3029	cassowary	having	head	(S1 (NP (NP (JJ large) (JJ black) (NN flightless) (NN bird)) (PP (IN of) (NP (NP (NNP Australia)) (CC and) (NP (NNP New) (NNP Guinea)))) (VP (VBG having) (NP (DT a) (JJ horny) (NN head) (NN crest)))))#
3030	Apterygiformes	having	wings	(S1 (NP (NP (DT a) (JJ ratite) (NN bird) (NN order)) (: :) (NP (NP (JJ flightless) (NN ground) (NNS birds)) (VP (VBG having) (NP (JJ vestigial) (NX (NX (NNS wings)) (CC and) (NX (JJ long) (NNS bills)) (CC and) (NX (JJ small) (NNS eyes)))))) (: :) (NP (NN kiwis))))#
3031	kiwi	having	neck	(S1 (NP (NP (NP (JJ nocturnal) (NN flightless) (NN bird)) (PP (IN of) (NP (NNP New) (NNP Zealand))) (VP (VBG having) (NP (NP (DT a) (JJ long) (NN neck)) (CC and) (NP (JJ stout) (NNS legs))))) (: ;) (NP (NP (JJ only) (VBG surviving) (NN representative)) (PP (IN of) (NP (DT the) (NN order) (NNS Apterygiformes))))))#
3032	apteryx	having	neck	(S1 (NP (NP (NP (JJ nocturnal) (NN flightless) (NN bird)) (PP (IN of) (NP (NNP New) (NNP Zealand))) (VP (VBG having) (NP (NP (DT a) (JJ long) (NN neck)) (CC and) (NP (JJ stout) (NNS legs))))) (: ;) (NP (NP (JJ only) (VBG surviving) (NN representative)) (PP (IN of) (NP (DT the) (NN order) (NNS Apterygiformes))))))#
3033	Passeriformes	are	Eurylaimi	(S1 (NP (NP (NP (NP (NP (JJS largest) (NN order)) (PP (IN of) (NP (NP (NNS birds)) (VP (VBG comprising) (PP (IN about) (NP (PDT half) (DT the) (VBN known) (NNS species))))))) (: ;) (NP (NNS rooks)) (: ;) (NP (NNS finches)) (: ;)) (NNS sparrows)) (: ;) (NP (NP (NNS tits)) (: ;) (NP (NNS warblers)) (: ;) (NP (NNP robins)) (: ;) (NP (NNS wrens)) (: ;) (NP (NNS swallows)) (: ;) (FW etc.)) (: ;) (S (NP (DT the) (CD four) (NNS suborders)) (VP (VBP are) (NP (NP (NNP Eurylaimi) (CC and) (NNP Tyranni)) (CC and) (NP (NNP Menurae) (CC and) (NNPS Oscines) (CC or) (NNPS Passeres)))))))#
3034	passerine	perching	birds	(S1 (S (VP (VP (VBG perching) (NP (NP (NNS birds)) (ADJP (RB mostly) (JJ small)))) (CC and) (VP (VBG living) (PP (IN near) (NP (DT the) (NN ground))) (PP (IN with) (S (NP (NNS feet)) (VP (VBG having) (S (S (NP (CD 4) (NNS toes)) (VP (VBN arranged) (S (VP (TO to) (VP (VB allow) (PP (IN for) (S (VP (VBG gripping) (NP (DT the) (NN perch)))))))))) (: ;) (S (S (NP (JJS most)) (VP (VBP are) (NP (NNS songbirds)))) (: ;) (S (NP (NNS hatchlings)) (VP (VBP are) (ADJP (JJ helpless)))))))))))))#
3035	oscine	having	vocal	(S1 (NP (NP (JJ passerine) (NN bird)) (VP (VBG having) (NP (JJ specialized) (NN vocal) (NN apparatus)))))#
3036	songbird	having	call	(S1 (NP (NP (DT any) (NN bird)) (VP (VBG having) (NP (DT a) (JJ musical) (NN call)))))#
3037	songster	having	call	(S1 (NP (NP (DT any) (NN bird)) (VP (VBG having) (NP (DT a) (JJ musical) (NN call)))))#
3038	honeysucker	extracting	nectar	(S1 (S (NP (NP (JJ Australasian) (NN bird)) (PP (IN with) (NP (NN tongue) (CC and) (NN bill)))) (VP (VBN adapted) (PP (IN for) (S (VP (VBG extracting) (NP (NN nectar))))))))#
3039	wagtail	having	tail	(S1 (NP (NP (JJ Old) (NNP World) (NN bird)) (VP (VBG having) (NP (NP (DT a) (ADJP (RB very) (JJ long)) (NN tail)) (SBAR (WHNP (WDT that)) (S (VP (VBZ jerks) (ADVP (RB up) (CC and) (RB down)) (SBAR (IN as) (S (NP (PRP it)) (VP (VBZ walks)))))))))))#
3040	pipit	has	plumage	(S1 (S (NP (NP (DT a) (NN songbird)) (SBAR (WHNP (WDT that)) (S (VP (VBZ lives) (PP (ADVP (RB mainly)) (IN on) (NP (DT the) (NN ground))) (PP (IN in) (NP (JJ open) (NN country))))))) (: ;) (VP (VBZ has) (NP (JJ streaky) (JJ brown) (NN plumage)))))#
3041	titlark	has	plumage	(S1 (S (NP (NP (DT a) (NN songbird)) (SBAR (WHNP (WDT that)) (S (VP (VBZ lives) (PP (ADVP (RB mainly)) (IN on) (NP (DT the) (NN ground))) (PP (IN in) (NP (JJ open) (NN country))))))) (: ;) (VP (VBZ has) (NP (JJ streaky) (JJ brown) (NN plumage)))))#
3042	finch	crushing	seeds	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ numerous) (JJ small) (NNS songbirds)) (PP (IN with) (NP (JJ short) (JJ stout) (NNS bills)))))) (VP (VBN adapted) (PP (IN for) (S (VP (VBG crushing) (NP (NNS seeds))))))))#
3043	goldfinch	having	face	(S1 (NP (NP (JJ small) (JJ European) (NN finch)) (VP (VBG having) (NP (NP (DT a) (JJ crimson) (NN face)) (CC and) (NP (JJ yellow-and-black) (NNS wings))))))#
3044	linnet	has	breast	(S1 (NP (NP (JJ small) (NNP Old) (NNP World) (NN finch)) (SBAR (WHNP (WP$ whose) (NN male)) (S (VP (VBZ has) (NP (DT a) (JJ red) (NN breast) (CC and) (NN forehead)))))))#
3045	lintwhite	has	breast	(S1 (NP (NP (JJ small) (NNP Old) (NNP World) (NN finch)) (SBAR (WHNP (WP$ whose) (NN male)) (S (VP (VBZ has) (NP (DT a) (JJ red) (NN breast) (CC and) (NN forehead)))))))#
3046	yellowbird	has	body	(S1 (NP (NP (JJ American) (NN finch)) (SBAR (WHNP (WP$ whose) (NN male)) (S (VP (VBZ has) (NP (JJ yellow) (NN body) (NN plumage)) (PP (IN in) (NP (NN summer))))))))#
3047	Serinus	e.g.	canaries	(S1 (NP (NP (JJ Old) (NNP World) (NNS finches)) (: ;) (S (VP (VBG e.g.) (NP (NNS canaries) (CC and) (NNS serins))))))#
3048	Melospiza	swamp	sparrow	(S1 (S (NP (JJ American) (NN song)) (VP (VB sparrow) (CC and) (VB swamp) (NP (NN sparrow)))))#
3049	honeycreeper	sucking	nectar	(S1 (NP (NP (JJ small) (JJ bright-colored) (JJ tropical) (NNP American) (NN songbird)) (PP (IN with) (NP (NP (DT a) (JJ curved) (NN bill)) (PP (IN for) (S (VP (VBG sucking) (NP (NN nectar)))))))))#
3050	Passeridae	considered	weaverbirds	(S1 (NP (JJ true) (NNS sparrows) (: :) (NP (NP (JJ Old) (NN world) (NNS birds)) (VP (ADVP (RB formerly)) (VBN considered) (NP (NNS weaverbirds))))))#
3051	grosbeak	having	bill	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS finches)) (PP (IN of) (NP (NNP Europe) (CC or) (NNP America)))))) (VP (VBG having) (NP (DT a) (ADJP (JJ massive) (CC and) (JJ powerful)) (NN bill)))))#
3052	grossbeak	having	bill	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS finches)) (PP (IN of) (NP (NNP Europe) (CC or) (NNP America)))))) (VP (VBG having) (NP (DT a) (ADJP (JJ massive) (CC and) (JJ powerful)) (NN bill)))))#
3053	cardinal	having	plumage	(S1 (S (NP (NNP crested) (JJ thick-billed) (NNP North) (NNP American) (NN finch)) (VP (VBG having) (NP (NP (ADJP (JJ bright) (JJ red)) (NN plumage)) (PP (IN in) (NP (DT the) (NN male)))))))#
3054	redbird	having	plumage	(S1 (S (NP (NNP crested) (JJ thick-billed) (NNP North) (NNP American) (NN finch)) (VP (VBG having) (NP (NP (ADJP (JJ bright) (JJ red)) (NN plumage)) (PP (IN in) (NP (DT the) (NN male)))))))#
3055	ricebird	frequents	rice	(S1 (NP (NP (JJ small) (JJ finch-like) (NNP Indonesian) (NN weaverbird)) (SBAR (WHNP (WDT that)) (S (VP (VBZ frequents) (NP (NN rice) (NNS fields)))))))#
3056	lyrebird	resembles	pheasant	(S1 (NP (NP (NP (JJ Australian) (NN bird)) (SBAR (WHNP (WDT that)) (S (VP (VBZ resembles) (NP (DT a) (NN pheasant)))))) (: ;) (NP (DT the) (VBG courting) (JJ male) (NNS displays)) (NP (NP (JJ long) (NN tail) (NNS feathers)) (PP (IN in) (NP (DT a) (JJ lyre) (NN shape))))))#
3057	scrubbird	resembling	wren	(S1 (NP (NP (JJ small) (JJ fast-running) (JJ Australian) (NN bird)) (VP (VP (VBG resembling) (NP (DT a) (NN wren))) (CC and) (VP (VBG frequenting) (NP (NN brush) (CC or) (NN scrub))))))#
3058	scrub-bird	resembling	wren	(S1 (NP (NP (JJ small) (JJ fast-running) (JJ Australian) (NN bird)) (VP (VP (VBG resembling) (NP (DT a) (NN wren))) (CC and) (VP (VBG frequenting) (NP (NN brush) (CC or) (NN scrub))))))#
3059	broadbill	having	plumage	(S1 (NP (NP (JJ small) (NNS birds)) (PP (IN of) (NP (NP (DT the) (NNP Old) (NNP World) (NN tropics)) (VP (VBG having) (NP (NP (JJ bright) (NN plumage)) (CC and) (NP (JJ short) (JJ wide) (NNS bills))))))))#
3060	Clamatores	having	organs	(S1 (FRAG (VP (VBN used) (PP (IN in) (NP (DT some) (NN classification) (NNS systems)))) (: ;) (NP (NP (NP (DT a) (NN suborder) (CC or) (NN superfamily)) (ADJP (RB nearly) (JJ coextensive) (PP (IN with) (NP (JJ suborder) (NNP Tyranni))))) (: ;) (NP (NP (NNPS Passeriformes)) (VP (VBG having) (NP (NP (ADJP (RB relatively) (JJ simple)) (JJ vocal) (NNS organs)) (CC and) (NP (NP (JJ little) (NN power)) (PP (IN of) (NP (NN song))))))) (: ;) (NP (JJ clamatorial) (NNS birds)))))#
3061	flycatcher	catch	insects	(S1 (NP (NP (JJ large) (JJ American) (NNS birds)) (SBAR (WHNP (WDT that)) (S (ADVP (RB characteristically)) (VP (VBP catch) (NP (NP (NNS insects)) (PP (IN on) (NP (DT the) (NN wing)))))))))#
3062	firebird	has	plumage	(S1 (S (S (NP (JJ tropical) (NNP American)) (VP (VBP flycatcher) (VP (VBN found) (ADVP (ADVP (RB as) (RB far) (RB north)) (PP (IN as) (NP (JJ southern) (NNP Texas) (CC and) (NNP Arizona))))))) (: ;) (S (NP (NN adult) (NN male)) (VP (VBZ has) (NP (JJ bright) (ADJP (JJ scarlet) (CC and) (JJ black)) (NN plumage))))))#
3063	Pipra	containing	manakins	(S1 (NP (NP (NN type) (NNS genus)) (PP (IN of) (NP (DT the) (NNP Pipridae))) (VP (VBG containing) (NP (DT the) (JJ typical) (NNS manakins)))))#
3064	manakin	having	bills	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ numerous) (JJ small) (JJ bright-colored) (NNS birds)) (PP (IN of) (NP (NP (NNP Central) (NNP America)) (CC and) (NP (NNP South) (NNP America)))) (VP (VBG having) (NP (NP (JJ short) (NNS bills)) (CC and) (NP (JJ elaborate) (NN courtship) (NN behavior))))))))#
3065	bellbird	having	call	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ several) (JJ tropical) (JJ American) (NNS birds)) (PP (IN of) (NP (DT the) (JJ genus) (NNPS Procnias)))))) (VP (VBG having) (NP (DT a) (JJ bell-like) (NN call)))))#
3066	ovenbird	build	clay	(S1 (NP (NP (JJ small) (JJ brownish) (NNP South) (NNP American) (NNS birds)) (SBAR (WHNP (WDT that)) (S (VP (VBP build) (NP (JJ oven-shaped) (NNP clay) (NNS nests)))))))#
3067	scissortail	having	tail	(S1 (S (NP (NP (NNP grey) (NN flycatcher)) (PP (IN of) (NP (NP (DT the) (JJ southwestern) (NNP United) (NNPS States)) (CC and) (NP (NNP Mexico) (CC and) (NNP Central) (NNP America))))) (VP (VBG having) (NP (NP (DT a) (ADJP (RB long) (VBN forked)) (NN tail)) (CC and) (NP (JJ white) (NN breast) (CC and) (NN salmon) (CC and) (JJ scarlet) (NNS markings))))))#
3068	Muscivora-forficata	having	tail	(S1 (S (NP (NP (NNP grey) (NN flycatcher)) (PP (IN of) (NP (NP (DT the) (JJ southwestern) (NNP United) (NNPS States)) (CC and) (NP (NNP Mexico) (CC and) (NNP Central) (NNP America))))) (VP (VBG having) (NP (NP (DT a) (ADJP (RB long) (VBN forked)) (NN tail)) (CC and) (NP (JJ white) (NN breast) (CC and) (NN salmon) (CC and) (JJ scarlet) (NNS markings))))))#
3069	thrush	having	plumage	(S1 (S (NP (NNS songbirds)) (ADVP (RB characteristically)) (VP (VBG having) (NP (NP (JJ brownish) (JJ upper) (NN plumage)) (PP (IN with) (NP (DT a) (JJ spotted) (NN breast)))))))#
3070	redwing	having	flanks	(S1 (S (NP (JJ small) (JJ European) (NNS thrush)) (VP (VBG having) (NP (JJ reddish) (NNS flanks)))))#
3071	robin	having	breast	(S1 (S (NP (JJ large) (JJ American) (NNS thrush)) (VP (VBG having) (NP (DT a) (JJ rust-red) (NN breast) (CC and) (NN abdomen)))))#
3072	chat	having	call	(S1 (S (NP (NNPS songbirds)) (VP (VBG having) (NP (DT a) (JJ chattering) (NN call)))))#
3073	wheatear	having	rump	(S1 (NP (NP (JJ small) (NN songbird)) (PP (IN of) (NP (NP (JJ northern) (NNP America)) (CC and) (NP (NNP Eurasia)))) (VP (VBG having) (NP (DT a) (JJ distinctive) (JJ white) (NN rump)))))#
3074	Sylviidae	considered	Sylviinae	(S1 (S (PP (IN in) (NP (NP (DT some) (NNS classifications)) (VP (VBN considered) (NP (NP (DT a) (RB subfamily)) (PRN (-LRB- -LRB-) (NP (NNP Sylviinae)) (-RRB- -RRB-)) (PP (IN of) (NP (DT the) (NN family) (NNP Muscicapidae))))))) (: :) (NP (NP (NNP Old) (NNP World) (PRN (-LRB- -LRB-) (JJ true) (-RRB- -RRB-)) (NNS warblers)) (: ;) (NP (NP (NNP American) (NNS kinglets)) (CC and) (NP (NNS gnatcatchers))))))#
3075	kinglet	resembling	warblers	(S1 (S (NP (JJ small) (NNS birds)) (VP (VP (VBG resembling) (NP (NNS warblers))) (CC but) (VP (VBG having) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS habits)) (PP (IN of) (NP (FW titmice))))))))))#
3076	tailorbird	conceal	nest	(S1 (NP (NP (JJ tropical) (JJ Asian) (NN warbler)) (SBAR (WHNP (WDT that) (NNS stitches)) (S (VP (VBZ leaves) (PRT (RP together)) (S (VP (TO to) (VP (VB form) (CC and) (VB conceal) (NP (PRP$ its) (NN nest))))))))))#
3077	Blackburn	having	head	(S1 (S (NP (JJ black-and-white) (NNP North) (NNP American) (NN wood) (NN warbler)) (VP (VBG having) (NP (DT an) (JJ orange-and-black) (NN head) (CC and) (NN throat)))))#
3078	blackpoll	having	head	(S1 (S (NP (NNP North) (NNP American) (NN warbler)) (VP (VBG having) (NP (DT a) (JJ black-and-white) (NN head)))))#
3079	meadowlark	having	breast	(S1 (S (NP (NNP North) (NNP American)) (VP (VBZ songbirds) (VP (VBG having) (NP (DT a) (JJ yellow) (NN breast))))))#
3080	grackle	having	plumage	(S1 (S (NP (JJ long-tailed) (NNP American)) (VP (VB blackbird) (S (VP (VBG having) (NP (JJ iridescent) (JJ black) (NN plumage)))))))#
3081	cowbird	follows	cattle	(S1 (NP (NP (NNP North) (NNP American) (NN blackbird)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ follows) (NP (NNS cattle))) (CC and) (VP (VBZ lays) (NP (NP (NNS eggs)) (PP (IN in) (NP (NP (JJ other) (NNS birds) (POS ')) (NNS nests))))))))))#
3082	crow	having	call	(S1 (S (NP (JJ black) (NNS birds)) (VP (VBG having) (NP (DT a) (JJ raucous) (NN call)))))#
3083	magpie	utters	chattering	(S1 (NP (NP (JJ long-tailed) (JJ black-and-white) (NN crow)) (SBAR (WHNP (WDT that)) (S (VP (VBZ utters) (NP (DT a) (JJ raucous) (NN chattering) (NN call)))))))#
3084	butcherbird	impaling	prey	(S1 (NP (NP (JJ large) (JJ carnivorous) (JJ Australian) (NN bird)) (PP (IN with) (NP (NP (DT the) (JJ shrike-like) (NN habit)) (PP (IN of) (S (VP (VBG impaling) (NP (NP (NN prey)) (PP (IN on) (NP (NNS thorns)))))))))))#
3085	Mimidae	considered	subfamily	(S1 (S (ADVP (RB sometimes)) (VP (VBN considered) (NP (NP (NP (DT a) (NN subfamily)) (PP (IN of) (NP (NNP Troglodytidae)))) (: :) (NP (NP (NNS mockingbirds)) (: ;) (NP (NNS catbirds)) (: ;) (NP (NNS thrashers)))))))#
3086	mockingbird	mimic	songs	(S1 (S (NP (NP (JJ long-tailed) (JJ grey-and-white) (NN songbird)) (PP (IN of) (NP (DT the) (JJ southern) (NNP United) (NNPS States)))) (ADJP (JJ able) (S (VP (TO to) (VP (VB mimic) (NP (NP (NNS songs)) (PP (IN of) (NP (JJ other) (NNS birds))))))))))#
3087	mocker	mimic	songs	(S1 (S (NP (NP (JJ long-tailed) (JJ grey-and-white) (NN songbird)) (PP (IN of) (NP (DT the) (JJ southern) (NNP United) (NNPS States)))) (ADJP (JJ able) (S (VP (TO to) (VP (VB mimic) (NP (NP (NNS songs)) (PP (IN of) (NP (JJ other) (NNS birds))))))))))#
3088	catbird	resembles	cat	(S1 (NP (NP (NNP North) (NNP American) (NNP songbird)) (SBAR (WHNP (WP$ whose) (NN call)) (S (VP (VBZ resembles) (NP (NP (DT a) (NN cat) (POS 's)) (NN mewing)))))))#
3089	Xenicidae	comprising	New	(S1 (NP (NP (JJ alternative) (NNS names)) (PP (IN for) (NP (NP (DT the) (NN family)) (VP (VBG comprising) (NP (DT the) (NNP New) (NNP Zealand) (NNS wrens)))))))#
3090	Acanthisittidae	comprising	New	(S1 (NP (NP (JJ alternative) (NNS names)) (PP (IN for) (NP (NP (DT the) (NN family)) (VP (VBG comprising) (NP (DT the) (NNP New) (NNP Zealand) (NNS wrens)))))))#
3091	tichodrome	inhabits	town	(S1 (NP (NP (JJ crimson-and-grey) (NN songbird)) (SBAR (WHNP (WDT that)) (S (VP (VBZ inhabits) (NP (NP (NP (NN town) (NNS walls)) (CC and) (NP (NN mountain) (NNS cliffs))) (PP (IN of) (NP (JJ southern) (NNP Eurasia) (CC and) (JJ northern) (NNP Africa)))))))))#
3092	wren-tit	resembling	wren	(S1 (NP (NP (JJ small) (JJ brown) (NN bird)) (PP (IN of) (S (NP (NNP California)) (VP (VBG resembling) (NP (DT a) (NN wren)))))))#
3093	tanager	colored	males	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ numerous) (NNP New) (NNP World) (NNP woodland) (NNS birds)))) (VP (VBG having) (VP (ADVP (RB brightly)) (VBN colored) (NP (NNS males))))))#
3094	shrike	having	bill	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ numerous) (NNP Old) (NNP World) (NNS birds)))) (VP (VBG having) (NP (NP (DT a) (JJ strong) (JJ hooked) (NN bill)) (SBAR (WHNP (WDT that)) (S (VP (VB feed) (PP (IN on) (NP (JJR smaller) (NNS animals))))))))))#
3095	bowerbird	build	structures	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS birds)) (PP (IN of) (NP (NP (DT the) (JJ Australian) (NN region)) (SBAR (WHNP (WP$ whose) (NNS males)) (S (VP (VBP build) (NP (JJ ornamented) (NNS structures)) (S (VP (VBG resembling) (NP (NNP bowers)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB attract) (NP (NNS females)))))))))))))))))#
3096	dipper	frequents	streams	(S1 (S (NP (NP (JJ small) (JJ stocky) (JJ diving) (NN bird)) (PP (IN without) (NP (JJ webbed) (NNS feet)))) (: ;) (VP (VP (VBZ frequents) (NP (JJ fast-flowing) (NNS streams))) (CC and) (VP (VBZ feeds) (PP (IN along) (NP (DT the) (NN bottom)))))))#
3097	waxwing	having	crested	(S1 (NP (NP (JJ brown) (JJ velvety-plumaged) (NNS songbirds)) (PP (IN of) (NP (NP (DT the) (JJ northern) (NN hemisphere)) (VP (VBG having) (NP (NP (NNP crested) (NNS heads)) (CC and) (NP (JJ red) (JJ waxy) (NN wing) (NNS tips))))))))#
3098	raptor	kill	animals	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ numerous) (JJ carnivorous) (NNS birds)) (SBAR (WHNP (WDT that)) (S (VP (NN hunt) (CC and) (VBP kill) (NP (JJ other) (NNS animals)))))))))#
3099	Falconiformes	having	beaks	(S1 (NP (NP (NP (ADJP (RB chiefly) (JJ diurnal)) (JJ carnivorous) (NNS birds)) (VP (VBG having) (NP (NP (JJ hooked) (NNS beaks)) (CC and) (NP (JJ long) (NNS talons))) (PP (IN with) (NP (JJ opposable) (JJ hind) (NN toe))))) (: :) (NP (NP (NNS falcons)) (: ;) (NP (NNS hawks)) (: ;) (NP (NNS eagles)) (: ;) (NP (NNS ospreys)) (: ;) (NP (NNS caracaras))) (: ;) (NP (NNS vultures))))#
3100	hawk	having	wings	(S1 (NP (NP (JJ diurnal) (NN bird)) (PP (IN of) (NP (NP (NN prey)) (VP (ADVP (RB typically)) (VBG having) (NP (NP (JJ short) (JJ rounded) (NNS wings)) (CC and) (NP (DT a) (JJ long) (NN tail))))))))#
3101	kite	having	wings	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ several) (JJ small) (JJ graceful) (NNS hawks)) (PP (IN of) (S (NP (DT the) (NN family) (NNP Accipitridae)) (VP (VP (VBG having) (NP (JJ long) (JJ pointed) (NNS wings))) (CC and) (VP (VBG feeding) (PP (IN on) (NP (NP (NNS insects)) (CC and) (NP (JJ small) (NNS animals))))))))))))#
