ID	Word	W1	W2	DEF_SYNT
5557	bonesetter	licensed	physician	(S1 (NP (NP (NN someone)) (PRN (-LRB- -LRB-) (NP (RB not) (RB necessarily) (DT a) (JJ licensed) (NN physician)) (-RRB- -RRB-)) (SBAR (WHNP (WP who)) (S (VP (VBZ sets) (NP (JJ broken) (NNS bones)))))))#
5558	chucker-out	public	bar	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP$ whose) (NN duty)) (S (VP (VBZ is) (S (VP (TO to) (VP (VB throw) (NP (NNS troublemakers)) (PP (IN out) (PP (IN of) (NP (DT a) (NN bar) (CC or) (JJ public) (NN meeting))))))))))))#
5559	suborner	wrongful	act	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ pays) (PRN (-LRB- -LRB-) (CC or) (ADVP (RB otherwise)) (NP (NNS incites)) (-RRB- -RRB-)) (S (NP (PRP you)) (VP (TO to) (VP (VB commit) (NP (DT a) (JJ wrongful) (NN act))))))))))#
5560	broker-dealer	financial	specialist	(S1 (NP (NP (DT a) (JJ financial) (NN specialist)) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ trades) (PP (IN for) (NP (PRP$ his) (JJ own) (NN account)))) (CC and) (VP (ADVP (RB so)) (VBZ acts) (NP (DT both)) (PP (IN as) (NP (NP (DT a) (NN broker)) (CC and) (NP (NN principal))))))))))#
5561	burgrave	hereditary	right	(S1 (S (NP (DT a) (NN nobleman)) (VP (VP (VBG ruling) (NP (DT a) (NNP German) (NN castle))) (CC and) (VP (VBG surrounding) (NP (NP (NNS grounds)) (PP (IN by) (NP (JJ hereditary) (NN right))))))))#
5562	caddie	carry	clubs	(S1 (S (VP (VP (VB act) (PP (IN as) (NP (DT a) (NN caddie)))) (CC and) (VP (VB carry) (NP (NNS clubs)) (PP (IN for) (NP (DT a) (NN player)))))))#
5563	kaliph	Muslim	state	(S1 (NP (NP (DT the) (ADJP (JJ civil) (CC and) (JJ religious)) (NN leader)) (PP (IN of) (NP (NP (DT a) (JJ Muslim) (NN state)) (VP (VBN considered) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (NN representative)) (PP (IN of) (NP (NNP Allah)))) (PP (IN on) (NP (NN earth)))))))))))#
5564	kalif	Muslim	state	(S1 (NP (NP (DT the) (ADJP (JJ civil) (CC and) (JJ religious)) (NN leader)) (PP (IN of) (NP (NP (DT a) (JJ Muslim) (NN state)) (VP (VBN considered) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (NN representative)) (PP (IN of) (NP (NNP Allah)))) (PP (IN on) (NP (NN earth)))))))))))#
5565	khalif	Muslim	state	(S1 (NP (NP (DT the) (ADJP (JJ civil) (CC and) (JJ religious)) (NN leader)) (PP (IN of) (NP (NP (DT a) (JJ Muslim) (NN state)) (VP (VBN considered) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (NN representative)) (PP (IN of) (NP (NNP Allah)))) (PP (IN on) (NP (NN earth)))))))))))#
5566	khalifah	Muslim	state	(S1 (NP (NP (DT the) (ADJP (JJ civil) (CC and) (JJ religious)) (NN leader)) (PP (IN of) (NP (NP (DT a) (JJ Muslim) (NN state)) (VP (VBN considered) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (NN representative)) (PP (IN of) (NP (NNP Allah)))) (PP (IN on) (NP (NN earth)))))))))))#
5567	anthropophagus	human	flesh	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ eats) (NP (JJ human) (NN flesh)))))))#
5568	anthropophagite	human	flesh	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ eats) (NP (JJ human) (NN flesh)))))))#
5569	sharpy	professional	card	(S1 (NP (NP (DT a) (JJ professional) (NN card) (NN player)) (SBAR (WHNP (WP who)) (S (VP (VBZ makes) (NP (DT a) (NN living)) (PP (IN by) (S (VP (VBG cheating) (PP (IN at) (NP (NN card) (NNS games)))))))))))#
5570	niggler	petty	way	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (ADVP (RB constantly)) (VBZ criticizes) (PP (IN in) (NP (DT a) (JJ petty) (NN way))))))))#
5571	catamite	sexual	relationship	(S1 (NP (NP (DT a) (NN boy)) (SBAR (WHNP (WP who)) (S (VP (VBZ submits) (PP (TO to) (NP (NP (DT a) (JJ sexual) (NN relationship)) (PP (IN with) (NP (DT a) (NN man))))))))))#
5572	moderationist	moderate	drinker	(S1 (NP (NP (DT a) (JJ moderate) (NN drinker)) (PRN (-LRB- -LRB-) (SBAR (IN as) (S (VP (VBN opposed) (PP (TO to) (NP (DT a) (JJ total) (NN abstainer)))))) (-RRB- -RRB-))))#
5573	moderationist	political	center	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ takes) (NP (NP (DT a) (NN position)) (PP (IN in) (NP (DT the) (JJ political) (NN center)))))))))#
5574	tchotchkeleh	attractive	woman	(S1 (S (-LRB- -LRB-) (NP (JJ Yiddish)) (-RRB- -RRB-) (NP (DT an) (JJ attractive) (, ,) (JJ unconventional) (NN woman))))#
5575	chain-smoker	heavy	smoker	(S1 (NP (NP (DT a) (JJ heavy) (NN smoker)) (PRN (-LRB- -LRB-) (PP (ADVP (RB usually)) (IN of) (NP (NNS cigarettes))) (-RRB- -RRB-)) (SBAR (WHNP (WP who)) (S (VP (NNS lights) (NP (NP (CD one) (RB off)) (PP (IN of) (NP (DT another)))))))))#
5576	title-holder	first	place	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ has) (VP (VBN won) (NP (JJ first) (NN place)) (PP (IN in) (NP (DT a) (NN competition)))))))))#
5577	wax-chandler	wax	candles	(S1 (NP (NP (CD one)) (SBAR (WHNP (WP who)) (S (VP (VBZ deals) (PP (IN in) (NP (JJ wax) (NNS candles))))))))#
5578	beguiler	personal	attractiveness	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ charms) (NP (NP (NNS others)) (PRN (-LRB- -LRB-) (PP (ADVP (RB usually)) (IN by) (NP (JJ personal) (NN attractiveness))) (-RRB- -RRB-))))))))#
5579	flag-waver	bellicose	extreme	(S1 (NP (DT an) (JJ extreme) (JJ bellicose) (JJ nationalist)))#
5580	hundred-percenter	bellicose	extreme	(S1 (NP (DT an) (JJ extreme) (JJ bellicose) (JJ nationalist)))#
5581	patrioteer	bellicose	extreme	(S1 (NP (DT an) (JJ extreme) (JJ bellicose) (JJ nationalist)))#
5582	chebab	Palestinian	juvenile	(S1 (NP (NP (DT a) (JJ Palestinian) (NN juvenile)) (ADJP (NP (CD 10-15) (NNS years)) (JJ old)) (SBAR (WHNP (WP who)) (S (VP (VBZ fights) (PP (IN against) (NP (DT the) (NNPS Israelis))))))))#
5583	precentor	musical	director	(S1 (NP (NP (DT the) (JJ musical) (NN director)) (PP (IN of) (NP (DT a) (NN choir)))))#
5584	choragus	ancient	Greece	(S1 (NP (NP (NP (PRN (-LRB- -LRB-) (NP (JJ ancient) (NNP Greece)) (-RRB- -RRB-)) (NN leader)) (PP (IN of) (NP (DT a) (NN group) (CC or) (NN festival)))) (: ;) (NP (NP (NN leader)) (PP (IN of) (NP (DT a) (NN chorus))))))#
5585	co-defendant	other	defendants	(S1 (NP (NP (DT a) (NN defendant)) (SBAR (WHNP (WP who)) (S (VP (VBZ has) (VP (VBN been) (VP (VBN joined) (PRT (RP together)) (PP (IN with) (NP (NP (QP (CD one) (CC or) (JJR more)) (JJ other) (NNS defendants)) (PP (IN in) (NP (DT a) (JJ single) (NN action))))))))))))#
5586	codetalker	secret	agent	(S1 (S (NP (NP (DT a) (JJ secret) (NN agent)) (SBAR (WHNP (WP who)) (S (VP (VBD was) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (NNPS Navajos)) (SBAR (WHNP (WP who)) (S (VP (VBD devised) (CC and) (VBD used) (NP (NP (DT a) (NN code)) (VP (VBN based) (PP (IN on) (NP (PRP$ their) (JJ native) (NN language))))))))))))))) (: ;) (S (NP (DT the) (NN code)) (VP (VBD was) (VP (JJ unbroken) (PP (IN by) (NP (DT the) (NNPS Japanese))) (PP (IN during) (NP (NNP World) (NNP War) (NNP II))))))))#
5587	windtalker	secret	agent	(S1 (S (NP (NP (DT a) (JJ secret) (NN agent)) (SBAR (WHNP (WP who)) (S (VP (VBD was) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (NNPS Navajos)) (SBAR (WHNP (WP who)) (S (VP (VBD devised) (CC and) (VBD used) (NP (NP (DT a) (NN code)) (VP (VBN based) (PP (IN on) (NP (PRP$ their) (JJ native) (NN language))))))))))))))) (: ;) (S (NP (DT the) (NN code)) (VP (VBD was) (VP (JJ unbroken) (PP (IN by) (NP (DT the) (NNPS Japanese))) (PP (IN during) (NP (NNP World) (NNP War) (NNP II))))))))#
5588	co-beneficiary	same	benefit	(S1 (NP (NP (CD one)) (PP (IN of) (NP (NP (QP (CD two) (CC or) (JJR more)) (NNS beneficiaries)) (PP (IN of) (NP (DT the) (JJ same) (NN benefit)))))))#
5589	standard-bearer	outstanding	leader	(S1 (NP (NP (DT an) (JJ outstanding) (NN leader)) (PP (IN of) (NP (DT a) (JJ political) (NN movement)))))#
5590	standard-bearer	military	parades	(S1 (NP (NP (DT the) (NN soldier)) (SBAR (WHNP (WP who)) (S (VP (VBZ carries) (NP (NP (DT the) (NN standard)) (PP (IN of) (NP (NP (DT the) (NN unit)) (PP (PP (IN in) (NP (JJ military) (NNS parades))) (CC or) (PP (IN in) (NP (NN battle))))))))))))#
5591	Colossian	ancient	Phrygia	(S1 (NP (NP (DT a) (NN native) (CC or) (NN inhabitant)) (PP (IN of) (NP (NP (DT the) (NN city)) (PP (IN of) (NP (NP (NNP Colossae)) (PP (IN in) (NP (JJ ancient) (NNP Phrygia)))))))))#
5592	conchologist	mollusc	shells	(S1 (NP (NP (DT a) (NN collector) (CC and) (NN student)) (PP (IN of) (NP (JJ mollusc) (NNS shells)))))#
5593	doxy	important	man	(S1 (NP (NP (DT a) (NN woman)) (SBAR (WHNP (WP who)) (S (VP (VBZ cohabits) (PP (IN with) (NP (DT an) (JJ important) (NN man))))))))#
5594	conservativist	new	ideas	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (ADJP (JJ reluctant) (S (VP (TO to) (VP (VB accept) (NP (NP (NNS changes)) (CC and) (NP (JJ new) (NNS ideas))))))))))))#
5595	yardbird	military	recruit	(S1 (NP (NP (DT a) (JJ military) (NN recruit)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBN assigned) (NP (JJ menial) (NNS tasks))))))))#
5596	copartner	joint	partner	(S1 (NP (NP (DT a) (JJ joint) (NN partner)) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN in) (NP (DT a) (NN business) (NN enterprise)))) (-RRB- -RRB-))))#
5597	vamper	seductive	woman	(S1 (NP (NP (DT a) (JJ seductive) (NN woman)) (SBAR (WHNP (WP who)) (S (VP (VBZ uses) (NP (PRP$ her) (NN sex) (NN appeal)) (S (VP (TO to) (VP (VB exploit) (NP (NNS men))))))))))#
5598	prickteaser	seductive	woman	(S1 (NP (NP (DT a) (JJ seductive) (NN woman)) (SBAR (WHNP (WP who)) (S (VP (VBZ uses) (NP (PRP$ her) (NN sex) (NN appeal)) (S (VP (TO to) (VP (VB exploit) (NP (NNS men))))))))))#
5599	co-star	equal	status	(S1 (NP (NP (CD one)) (PP (IN of) (NP (NP (CD two) (NNS actors)) (SBAR (WHNP (WP who)) (S (VP (VBP are) (VP (VBN given) (NP (JJ equal) (NN status)) (SBAR (IN as) (S (VP (VBZ stars) (PP (IN in) (NP (DT a) (NN play) (CC or) (NN film))))))))))))))#
5600	co-star	be	co-star	(S1 (S (VP (VB be) (NP (DT the) (NN co-star)) (PP (IN in) (NP (DT a) (NN performance))))))#
5601	cotenant	same	property	(S1 (NP (NP (CD one)) (PP (IN of) (NP (NP (QP (CD two) (CC or) (JJR more)) (NNS tenants)) (VP (VBG holding) (NP (NP (NN title)) (PP (TO to) (NP (DT the) (JJ same) (NN property)))))))))#
5602	cottier	medieval	villein	(S1 (NP (DT a) (JJ medieval) (JJ English) (NN villein)))#
5603	counterrevolutionist	earlier	revolution	(S1 (NP (NP (DT a) (NN revolutionary)) (SBAR (WHNP (WP$ whose) (NN aim)) (S (VP (VBZ is) (S (VP (TO to) (VP (VB reverse) (NP (NP (DT the) (NNS changes)) (VP (VBN introduced) (PP (IN by) (NP (DT an) (JJR earlier) (NN revolution)))))))))))))#
5604	counter-revolutionist	earlier	revolution	(S1 (NP (NP (DT a) (NN revolutionary)) (SBAR (WHNP (WP$ whose) (NN aim)) (S (VP (VBZ is) (S (VP (TO to) (VP (VB reverse) (NP (NP (DT the) (NNS changes)) (VP (VBN introduced) (PP (IN by) (NP (DT an) (JJR earlier) (NN revolution)))))))))))))#
5605	ruralist	rural	living	(S1 (NP (NP (DT an) (NN advocate)) (PP (IN of) (NP (JJ rural) (NN living)))))#
5606	cowpuncher	other	duties	(S1 (NP (NP (DT a) (VBN hired) (NN hand)) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ tends) (NP (NNS cattle))) (CC and) (VP (VBZ performs) (NP (NP (JJ other) (NNS duties)) (PP (IN on) (NP (NN horseback))))))))))#
5607	buckeroo	local	names	(S1 (NP (NP (NP (JJ local) (NNS names)) (PP (IN for) (NP (DT a) (NN cowboy)))) (PRN (-LRB- -LRB-) (S (S (NP (`` `) (NN vaquero) ('' ')) (VP (VBZ is) (VP (VBN used) (PP (ADVP (RB especially)) (IN in) (NP (ADJP (JJ southwestern) (CC and) (JJ central)) (NNP Texas)))))) (CC and) (S (NP (`` `) (NN buckaroo) ('' ')) (VP (VBZ is) (VP (VBN used) (PP (ADVP (RB especially)) (IN in) (NP (NNP California))))))) (-RRB- -RRB-))))#
5608	cytogeneticist	cellular	components	(S1 (NP (NP (DT a) (NN geneticist)) (SBAR (WHNP (WP who)) (S (VP (VBZ specializes) (PP (IN in) (NP (NP (DT the) (JJ cellular) (NNS components)) (VP (VBN associated) (PP (IN with) (NP (NN heredity)))))))))))#
5609	sciolist	serious	intentions	(S1 (NP (NP (DT an) (JJ amateur)) (SBAR (SBAR (WHNP (WP who)) (S (VP (VBZ engages) (PP (IN in) (NP (DT an) (NN activity))) (PP (IN without) (NP (JJ serious) (NNS intentions)))))) (CC and) (SBAR (WHNP (WP who)) (S (VP (VBZ pretends) (S (VP (TO to) (VP (VB have) (NP (NN knowledge)))))))))))#
5610	dakoit	armed	gang	(S1 (NP (NP (DT a) (NN member)) (PP (IN of) (NP (NP (DT an) (JJ armed) (NN gang)) (PP (IN of) (NP (NNS robbers)))))))#
5611	dalesman	northern	England	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ lives) (PP (IN in) (NP (NP (DT the) (NNS dales)) (PP (IN of) (NP (JJ northern) (NNP England))))))))))#
5612	damoiselle	young	woman	(S1 (NP (DT a) (JJ young) (JJ unmarried) (NN woman)))#
5613	damosel	young	woman	(S1 (NP (DT a) (JJ young) (JJ unmarried) (NN woman)))#
5614	damozel	young	woman	(S1 (NP (DT a) (JJ young) (JJ unmarried) (NN woman)))#
5615	dancing-master	professional	teacher	(S1 (NP (NP (DT a) (JJ professional) (NN teacher)) (PP (IN of) (NP (NN dancing)))))#
5616	lotus-eater	busy	world	(S1 (S (NP (NN someone)) (ADJP (JJ indifferent) (PP (TO to) (NP (DT the) (JJ busy) (NN world))))))#
5617	decipherer	plain	text	(S1 (NP (NP (NP (DT the) (NN kind)) (PP (IN of) (NP (NN intellectual)))) (SBAR (WHNP (WP who)) (S (VP (VBZ converts) (NP (NNS messages)) (PP (IN from) (NP (DT a) (NN code))) (PP (TO to) (NP (JJ plain) (NN text))))))))#
5618	deipnosophist	informal	chitchat	(S1 (S (NP (NN someone)) (ADJP (JJ skilled) (PP (IN at) (NP (JJ informal) (NN chitchat))))))#
5619	debaser	cheaper	metal	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ lowers) (NP (NP (DT the) (NN quality) (CC or) (NN character) (CC or) (NN value)) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN by) (S (VP (VBG adding) (NP (JJR cheaper) (NN metal)) (PP (TO to) (NP (NNS coins))))))) (-RRB- -RRB-))))))))#
5620	degrader	cheaper	metal	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ lowers) (NP (NP (DT the) (NN quality) (CC or) (NN character) (CC or) (NN value)) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN by) (S (VP (VBG adding) (NP (JJR cheaper) (NN metal)) (PP (TO to) (NP (NNS coins))))))) (-RRB- -RRB-))))))))#
5621	negativist	positive	suggestions	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBN resigned) (S (VP (TO to) (VP (VB defeat) (PP (IN without) (S (VP (VBG offering) (NP (JJ positive) (NNS suggestions))))))))))))))#
5622	demagog	political	leader	(S1 (NP (NP (DT a) (JJ political) (NN leader)) (SBAR (WHNP (WP who)) (S (VP (VBZ seeks) (NP (NN support)) (PP (IN by) (S (VP (VBG appealing) (PP (TO to) (NP (JJ popular) (NNS passions) (CC and) (NNS prejudices)))))))))))#
5623	rabble-rouser	political	leader	(S1 (NP (NP (DT a) (JJ political) (NN leader)) (SBAR (WHNP (WP who)) (S (VP (VBZ seeks) (NP (NN support)) (PP (IN by) (S (VP (VBG appealing) (PP (TO to) (NP (JJ popular) (NNS passions) (CC and) (NNS prejudices)))))))))))#
5624	demimondaine	respectable	society	(S1 (NP (NP (DT a) (NN woman)) (SBAR (WHNP (WP$ whose) (JJ sexual) (NN promiscuity)) (S (VP (VBZ places) (NP (PRP her)) (PP (IN outside) (NP (JJ respectable) (NN society))))))))#
5625	demographist	vital	statistics	(S1 (NP (NP (DT a) (NN scientist)) (SBAR (WHNP (WP who)) (S (VP (VBZ studies) (NP (NP (DT the) (NN growth) (CC and) (NN density)) (PP (IN of) (NP (NP (NNS populations)) (CC and) (NP (PRP$ their) (JJ vital) (NNS statistics))))))))))#
5626	devisor	real	property	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ devises) (NP (NP (JJ real) (NN property)) (PP (IN in) (NP (DT a) (NN will)))))))))#
5627	half-wit	subnormal	intelligence	(S1 (NP (NP (DT a) (NN person)) (PP (IN of) (NP (JJ subnormal) (NN intelligence)))))#
5628	half-wit	stupid	person	(S1 (NP (DT a) (JJ stupid) (JJ incompetent) (NN person)))#
5629	diplomatist	international	negotiations	(S1 (S (NP (DT an) (NN official)) (VP (VBD engaged) (PP (IN in) (NP (JJ international) (NNS negotiations))))))#
5630	disentangler	tangled	state	(S1 (NP (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ removes) (NP (NNS tangles)))))) (: ;) (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ takes) (NP (NN something)) (PP (IN out) (PP (IN of) (NP (DT a) (JJ tangled) (NN state))))))))))#
5631	unraveler	tangled	state	(S1 (NP (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ removes) (NP (NNS tangles)))))) (: ;) (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ takes) (NP (NN something)) (PP (IN out) (PP (IN of) (NP (DT a) (JJ tangled) (NN state))))))))))#
5632	unraveller	tangled	state	(S1 (NP (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ removes) (NP (NNS tangles)))))) (: ;) (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ takes) (NP (NN something)) (PP (IN out) (PP (IN of) (NP (DT a) (JJ tangled) (NN state))))))))))#
5633	ex-wife	particular	man	(S1 (NP (NP (DT a) (NN woman)) (SBAR (WHNP (WP who)) (S (VP (VBD was) (ADVP (RB formerly)) (NP (NP (DT a) (JJ particular) (NN man) (POS 's)) (NN wife)))))))#
5634	dodderer	old	age	(S1 (NP (NP (NN one)) (SBAR (WHNP (WP who)) (S (VP (VBZ dodders) (PP (IN from) (NP (JJ old) (NN age) (CC and) (NN weakness))))))))#
5635	slyboots	shifty	person	(S1 (NP (DT a) (JJ shifty) (JJ deceptive) (NN person)))#
5636	dominus	settled	minister	(S1 (NP (NP (DT a) (NN clergyman)) (: ;) (NP (RB especially) (DT a) (JJ settled) (NN minister) (CC or) (NN parson))))#
5637	dominie	settled	minister	(S1 (NP (NP (DT a) (NN clergyman)) (: ;) (NP (RB especially) (DT a) (JJ settled) (NN minister) (CC or) (NN parson))))#
5638	domine	settled	minister	(S1 (NP (NP (DT a) (NN clergyman)) (: ;) (NP (RB especially) (DT a) (JJ settled) (NN minister) (CC or) (NN parson))))#
5639	don't-know	public	opinion	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ responds) (S (`` `) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) ('' ') (PP (IN in) (NP (DT a) (JJ public) (NN opinion) (NN poll)))))))))))#
5640	ostiary	minor	Holy	(S1 (S (NP (NP (DT the) (JJS lowest)) (PP (IN of) (NP (NP (DT the) (JJ minor) (NNP Holy) (NNS Orders)) (PP (IN in) (NP (DT the) (JJ unreformed) (NNP Western) (NNP Church)))))) (CONJP (CC but) (RB now)) (VP (VBN suppressed) (PP (IN by) (NP (DT the) (NNP Roman) (NNP Catholic) (NNP Church))))))#
5641	ostiarius	minor	Holy	(S1 (S (NP (NP (DT the) (JJS lowest)) (PP (IN of) (NP (NP (DT the) (JJ minor) (NNP Holy) (NNS Orders)) (PP (IN in) (NP (DT the) (JJ unreformed) (NNP Western) (NNP Church)))))) (CONJP (CC but) (RB now)) (VP (VBN suppressed) (PP (IN by) (NP (DT the) (NNP Roman) (NNP Catholic) (NNP Church))))))#
5642	dosser	convenient	place	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ sleeps) (PP (IN in) (NP (DT any) (JJ convenient) (NN place))))))))#
5643	two-timer	sexual	relationship	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ deceives) (NP (DT a) (NN lover) (CC or) (NN spouse)) (PP (IN by) (S (VP (VBG carrying) (PP (IN on) (NP (NP (DT a) (JJ sexual) (NN relationship)) (PP (IN with) (NP (NN somebody) (JJ else)))))))))))))#
5644	dragoman	Near	East	(S1 (S (NP (NP (DT an) (NN interpreter) (CC and) (NN guide)) (PP (IN in) (NP (NP (NP (DT the) (JJ Near) (NNP East)) (: ;) (PP (IN in) (NP (DT the) (NNP Ottoman) (NNP Empire)))) (PP (IN in) (NP (NP (NP (DT the) (ADJP (JJ 18th) (CC and) (JJ 19th)) (NNS centuries)) (NP (DT a) (NN translator)) (PP (IN of) (NP (JJ European) (NNS languages))) (PP (IN for) (NP (DT the) (JJ Turkish) (CC and) (JJ Arab) (NNS authorities)))) (CC and) (NP (JJS most) (NNS dragomans))))))) (VP (VBD were) (ADJP (JJ Greek)) (PRN (-LRB- -LRB-) (S (NP (JJ many)) (VP (VBD reached) (NP (NP (JJ high) (NNS positions)) (PP (IN in) (NP (DT the) (NN government)))))) (-RRB- -RRB-)))))#
5645	lobsterback	British	soldier	(S1 (NP (NP (JJ British) (NN soldier)) (: ;) (NP (NP (JJ so-called)) (PP (IN because) (IN of) (NP (NP (PRP$ his) (JJ red) (NN coat)) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN during) (NP (DT the) (NNP American) (NNP Revolution))) (-RRB- -RRB-)))))))#
5646	driveller	trivial	drivel	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP$ whose) (NN talk)) (S (VP (VBZ is) (NP (JJ trivial) (NN drivel)))))))#
5647	toper	alcoholic	beverages	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (NNS drinks) (NP (NP (JJ alcoholic) (NNS beverages)) (PRN (-LRB- -LRB-) (ADJP (RB especially) (TO to) (JJ excess)) (-RRB- -RRB-))))))))#
5648	jabberer	trivial	drivel	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP$ whose) (NN talk)) (S (VP (VBZ is) (NP (JJ trivial) (NN drivel)))))))#
5649	muttonhead	stupid	person	(S1 (NP (NP (DT a) (JJ stupid) (NN person)) (: ;) (S (NP (DT these) (NNS words)) (VP (VBP are) (VP (VBN used) (S (VP (TO to) (VP (VB express) (NP (NP (DT a) (JJ low) (NN opinion)) (PP (IN of) (NP (NP (NN someone) (POS 's)) (NN intelligence))))))))))))#
5650	fuckhead	stupid	person	(S1 (NP (NP (DT a) (JJ stupid) (NN person)) (: ;) (S (NP (DT these) (NNS words)) (VP (VBP are) (VP (VBN used) (S (VP (TO to) (VP (VB express) (NP (NP (DT a) (JJ low) (NN opinion)) (PP (IN of) (NP (NP (NN someone) (POS 's)) (NN intelligence))))))))))))#
5651	dynamiter	revolutionary	cause	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ uses) (NP (NN dynamite)) (PP (IN in) (NP (DT a) (JJ revolutionary) (NN cause))))))))#
5652	dynamitist	revolutionary	cause	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ uses) (NP (NN dynamite)) (PP (IN in) (NP (DT a) (JJ revolutionary) (NN cause))))))))#
5653	econometrist	statistical	methods	(S1 (NP (NP (DT an) (NN economist)) (SBAR (WHNP (WP who)) (S (VP (VBZ uses) (NP (JJ statistical) (CC and) (JJ mathematical) (NNS methods)))))))#
5654	economiser	frugal	person	(S1 (NP (NP (DT a) (JJ frugal) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ limits) (NP (NN spending))) (CC and) (VP (VBZ avoids) (NP (NN waste))))))))#
5655	pedagog	young	people	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ educates) (NP (JJ young) (NNS people)))))))#
5656	ejaculator	sudden	exclamation	(S1 (NP (NP (DT a) (NN speaker)) (SBAR (WHNP (WP who)) (S (VP (VBZ utters) (NP (DT a) (JJ sudden) (NN exclamation)))))))#
5657	elegist	mournful	poem	(S1 (NP (NP (DT the) (NN author)) (PP (IN of) (NP (NP (DT a) (JJ mournful) (NN poem)) (VP (VBG lamenting) (NP (DT the) (NN dead)))))))#
5658	defalcator	own	use	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ violates) (NP (NP (DT a) (NN trust)) (PP (IN by) (NP (NN taking))) (PRN (-LRB- -LRB-) (NN money) (-RRB- -RRB-)) (PP (IN for) (NP (PRP$ his) (JJ own) (NN use)))))))))#
5659	peculator	own	use	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ violates) (NP (NP (DT a) (NN trust)) (PP (IN by) (NP (NN taking))) (PRN (-LRB- -LRB-) (NN money) (-RRB- -RRB-)) (PP (IN for) (NP (PRP$ his) (JJ own) (NN use)))))))))#
5660	embroideress	add	details	(S1 (S (VP (VB add) (NP (NNS details)) (PP (TO to)))))#
5661	emeer	independent	ruler	(S1 (NP (NP (DT an) (JJ independent) (NN ruler) (CC or) (NN chieftain)) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN in) (NP (NNP Africa) (CC or) (NNP Arabia))) (-RRB- -RRB-))))#
