ID	Word	W1	W2	DEF_SYNT
2626	beggarly	deserve	contempt	(S1 (PRN (-LRB- -LRB-) (VP (VBN used) (PP (IN of) (NP (NP (NNS sums)) (PP (IN of) (NP (NN money)))))) (-RRB- -RRB-) (ADJP (ADJP (RB so) (JJ small) (PP (IN in) (NP (NN amount)))) (SBAR (IN as) (S (VP (TO to) (VP (VB deserve) (NP (NN contempt)))))))))#
2627	counterfeit	imitating	something	(S1 (S (ADJP (RB not) (JJ genuine)) (: ;) (VP (VBG imitating) (NP (NN something) (JJ superior)))))#
2628	imitative	imitating	something	(S1 (S (ADJP (RB not) (JJ genuine)) (: ;) (VP (VBG imitating) (NP (NN something) (JJ superior)))))#
2629	bogus	having	appearance	(S1 (NP (NP (JJ fraudulent)) (: ;) (S (VP (VBG having) (NP (DT a) (JJ misleading) (NN appearance))))))#
2630	fake	having	appearance	(S1 (NP (NP (JJ fraudulent)) (: ;) (S (VP (VBG having) (NP (DT a) (JJ misleading) (NN appearance))))))#
2631	phony	having	appearance	(S1 (NP (NP (JJ fraudulent)) (: ;) (S (VP (VBG having) (NP (DT a) (JJ misleading) (NN appearance))))))#
2632	phoney	having	appearance	(S1 (NP (NP (JJ fraudulent)) (: ;) (S (VP (VBG having) (NP (DT a) (JJ misleading) (NN appearance))))))#
2633	bastard	having	appearance	(S1 (NP (NP (JJ fraudulent)) (: ;) (S (VP (VBG having) (NP (DT a) (JJ misleading) (NN appearance))))))#
2634	mock	constituting	copy	(S1 (S (VP (VBG constituting) (NP (NP (DT a) (NN copy) (CC or) (NN imitation)) (PP (IN of) (NP (NN something)))))))#
2635	pseudo	having	appearance	(S1 (FRAG (PRN (-LRB- -LRB-) (VP (ADVP (RB often)) (VBN used) (PP (IN in) (NP (NN combination)))) (-RRB- -RRB-)) (UCP (ADJP (RB not) (JJ genuine)) (CC but) (VP (VBG having) (NP (NP (DT the) (NN appearance)) (PP (IN of)))))))#
2636	geocentric	having	earth	(S1 (S (VP (VBG having) (NP (DT the) (NN earth)) (PP (IN as) (NP (DT the) (NN center))))))#
2637	heliocentric	having	sun	(S1 (S (VP (VBG having) (NP (DT the) (NN sun)) (PP (IN as) (NP (DT the) (NN center))))))#
2638	vitreous	having	surface	(S1 (SINV (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS ceramics))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT the) (NN surface))) (VP (VBD made) (ADJP (JJ shiny) (CC and) (JJ nonporous)) (PP (IN by) (NP (NN fusing)))) (NP (NP (DT a) (JJ vitreous) (NN solution)) (PP (TO to) (NP (PRP it))))))#
2639	vitrified	having	surface	(S1 (SINV (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS ceramics))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT the) (NN surface))) (VP (VBD made) (ADJP (JJ shiny) (CC and) (JJ nonporous)) (PP (IN by) (NP (NN fusing)))) (NP (NP (DT a) (JJ vitreous) (NN solution)) (PP (TO to) (NP (PRP it))))))#
2640	glass-like	resembling	glass	(S1 (S (VP (VBG resembling) (NP (NN glass)))))#
2641	calendered	having	surface	(S1 (S (VP (PRN (-LRB- -LRB-) (PP (IN of) (NP (NN paper) (CC and) (NN fabric) (CC and) (NN leather))) (-RRB- -RRB-)) (S (VP (VBG having) (NP (DT a) (NN surface)) (VP (VBN made) (S (ADJP (JJ smooth) (CC and) (JJ glossy))) (PP (ADVP (RB especially)) (IN by) (S (VP (VBG pressing) (PP (IN between) (NP (NNS rollers))))))))))))#
2642	unglazed	having	coating	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (JJ shiny) (NN coating)))))#
2643	unvitrified	lacking	finish	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS ceramics))) (-RRB- -RRB-)) (VP (VBG lacking) (NP (DT a) (JJ vitreous) (NN finish)))))#
2644	celebrated	having	past	(S1 (S (VP (VBG having) (NP (DT an) (JJ illustrious) (NN past)))))#
2645	historied	having	past	(S1 (S (VP (VBG having) (NP (DT an) (JJ illustrious) (NN past)))))#
2646	storied	having	past	(S1 (S (VP (VBG having) (NP (DT an) (JJ illustrious) (NN past)))))#
2647	divine	suggest	inspiration	(S1 (S (VP (VBG being) (PP (IN of) (NP (JJ such) (VBG surpassing) (NNS excellence))) (SBAR (IN as) (S (VP (TO to) (VP (VB suggest) (NP (NP (NN inspiration)) (PP (IN by) (NP (DT the) (NNS gods)))))))))))#
2648	elysian	suggest	inspiration	(S1 (S (VP (VBG being) (PP (IN of) (NP (JJ such) (VBG surpassing) (NNS excellence))) (SBAR (IN as) (S (VP (TO to) (VP (VB suggest) (NP (NP (NN inspiration)) (PP (IN by) (NP (DT the) (NNS gods)))))))))))#
2649	inspired	suggest	inspiration	(S1 (S (VP (VBG being) (PP (IN of) (NP (JJ such) (VBG surpassing) (NNS excellence))) (SBAR (IN as) (S (VP (TO to) (VP (VB suggest) (NP (NP (NN inspiration)) (PP (IN by) (NP (DT the) (NNS gods)))))))))))#
2650	illustrious	conferring	glory	(S1 (S (VP (VBG having) (CC or) (VBG conferring) (NP (NN glory)))))#
2651	inglorious	bringing	honor	(S1 (S (RB not) (VP (VBG bringing) (NP (NN honor) (CC and) (NN glory)))))#
2652	satisfactory	meeting	requirements	(S1 (S (VP (VBG meeting) (NP (NNS requirements)))))#
2653	corked	containing	tannin	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NN wine))) (-RRB- -RRB-)) (VP (VBN tainted) (PP (IN in) (NP (NN flavor))) (PP (IN by) (NP (NP (DT a) (NN cork)) (VP (VBG containing) (NP (JJ excess) (NN tannin))))))))#
2654	corky	containing	tannin	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NN wine))) (-RRB- -RRB-)) (VP (VBN tainted) (PP (IN in) (NP (NN flavor))) (PP (IN by) (NP (NP (DT a) (NN cork)) (VP (VBG containing) (NP (JJ excess) (NN tannin))))))))#
2655	unskilled	doing	job	(S1 (S (RB not) (VP (VBG doing) (NP (DT a) (JJ good) (NN job)))))#
2656	redemptive	bringing	salvation	(S1 (S (VP (VBG bringing) (NP (NP (RB about) (NN salvation) (CC or) (NN redemption)) (PP (IN from) (NP (NN sin)))))))#
2657	saving	bringing	salvation	(S1 (S (VP (VBG bringing) (NP (NP (RB about) (NN salvation) (CC or) (NN redemption)) (PP (IN from) (NP (NN sin)))))))#
2658	devilish	showing	devil	(S1 (S (VP (VBG showing) (NP (NP (DT the) (ADJP (JJ cunning) (CC or) (JJ ingenuity) (CC or) (JJ wickedness)) (JJ typical)) (PP (IN of) (NP (DT a) (NN devil)))))))#
2659	mephistophelian	showing	devil	(S1 (S (VP (VBG showing) (NP (NP (DT the) (ADJP (JJ cunning) (CC or) (JJ ingenuity) (CC or) (JJ wickedness)) (JJ typical)) (PP (IN of) (NP (DT a) (NN devil)))))))#
2660	mephistophelean	showing	devil	(S1 (S (VP (VBG showing) (NP (NP (DT the) (ADJP (JJ cunning) (CC or) (JJ ingenuity) (CC or) (JJ wickedness)) (JJ typical)) (PP (IN of) (NP (DT a) (NN devil)))))))#
2661	evil-minded	having	thoughts	(S1 (S (VP (VBG having) (NP (JJ evil) (NNS thoughts) (CC or) (NNS intentions)))))#
2662	good-natured	having	disposition	(S1 (S (VP (VBG having) (NP (DT an) (ADJP (JJ easygoing) (CC and) (JJ cheerful)) (NN disposition)))))#
2663	ill-natured	having	disposition	(S1 (S (VP (VBG having) (NP (DT an) (ADJP (JJ irritable) (CC and) (JJ unpleasant)) (NN disposition)))))#
2664	cantankerous	having	disposition	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (JJ difficult) (CC and) (JJ contrary)) (NN disposition)))))#
2665	crotchety	having	disposition	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (JJ difficult) (CC and) (JJ contrary)) (NN disposition)))))#
2666	ornery	having	disposition	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (JJ difficult) (CC and) (JJ contrary)) (NN disposition)))))#
2667	churlish	having	disposition	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ bad) (NN disposition)))) (: ;) (ADVP (RB surly))))#
2668	currish	resembling	cur	(S1 (S (VP (VBG resembling) (NP (NP (DT a) (NN cur)) (: ;) (ADJP (JJ snarling) (CC and) (JJ rude))))))#
2669	dour	showing	humor	(S1 (S (VP (VBG showing) (NP (DT a) (JJ brooding) (JJ ill) (NN humor)))))#
2670	glowering	showing	humor	(S1 (S (VP (VBG showing) (NP (DT a) (JJ brooding) (JJ ill) (NN humor)))))#
2671	morose	showing	humor	(S1 (S (VP (VBG showing) (NP (DT a) (JJ brooding) (JJ ill) (NN humor)))))#
2672	saturnine	showing	humor	(S1 (S (VP (VBG showing) (NP (DT a) (JJ brooding) (JJ ill) (NN humor)))))#
2673	misanthropic	hating	mankind	(S1 (S (VP (VBG hating) (NP (NP (NN mankind)) (PP (IN in) (NP (NN general)))))))#
2674	misanthropical	hating	mankind	(S1 (S (VP (VBG hating) (NP (NP (NN mankind)) (PP (IN in) (NP (NN general)))))))#
2675	misogynous	hating	women	(S1 (S (VP (VBG hating) (NP (NP (NNS women)) (PP (IN in) (NP (NN particular)))))))#
2676	misogynistic	hating	women	(S1 (S (VP (VBG hating) (NP (NP (NNS women)) (PP (IN in) (NP (NN particular)))))))#
2677	vinegary	having	disposition	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ sour) (NN disposition)))) (: ;) (VP (VBD ill-tempered))))#
2678	vinegarish	having	disposition	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ sour) (NN disposition)))) (: ;) (VP (VBD ill-tempered))))#
2679	gawky	lacking	grace	(S1 (S (VP (VBG lacking) (NP (NP (NN grace)) (PP (IN in) (NP (NN movement) (CC or) (NN posture)))))))#
2680	ungainly	lacking	grace	(S1 (S (VP (VBG lacking) (NP (NP (NN grace)) (PP (IN in) (NP (NN movement) (CC or) (NN posture)))))))#
2681	unwieldy	lacking	grace	(S1 (S (VP (VBG lacking) (NP (NP (NN grace)) (PP (IN in) (NP (NN movement) (CC or) (NN posture)))))))#
2682	ungraceful	lacking	grace	(S1 (S (VP (VBG lacking) (NP (NN grace))) (: ;) (NP (JJ clumsy))))#
2683	wooden	lacking	ease	(S1 (S (VP (VBG lacking) (NP (NN ease) (CC or) (NN grace)))))#
2684	unpleasing	lacking	graciousness	(S1 (S (VP (VBG lacking) (NP (NN graciousness)))))#
2685	gradational	taking	place	(S1 (S (VP (VBG taking) (NP (NN place)) (PP (IN by) (NP (NNS degrees))))))#
2686	gradatory	taking	place	(S1 (S (VP (VBG taking) (NP (NN place)) (PP (IN by) (NP (NNS degrees))))))#
2687	graduated	taking	place	(S1 (S (VP (VBG taking) (NP (NN place)) (PP (IN by) (NP (NNS degrees))))))#
2688	sloping	having	form	(S1 (S (VP (VBG having) (NP (DT a) (JJ slanting) (NN form) (CC or) (NN direction)))))#
2689	steep	having	inclination	(S1 (S (VP (VBG having) (NP (DT a) (JJ sharp) (NN inclination)))))#
2690	steep-sided	having	sides	(S1 (S (VP (VBG having) (NP (ADJP (RB very) (JJ steep)) (NNS sides)))))#
2691	grateful	showing	gratitude	(S1 (S (VP (VBG feeling) (CC or) (VBG showing) (NP (NN gratitude)))))#
2692	thankful	showing	gratitude	(S1 (S (VP (VBG feeling) (CC or) (VBG showing) (NP (NN gratitude)))))#
2693	ungrateful	showing	gratitude	(S1 (S (RB not) (VP (VBG feeling) (CC or) (VBG showing) (NP (NN gratitude)))))#
2694	thankless	showing	gratitude	(S1 (S (RB not) (VP (VBG feeling) (CC or) (VBG showing) (NP (NN gratitude)))))#
2695	unthankful	showing	gratitude	(S1 (S (RB not) (VP (VBG feeling) (CC or) (VBG showing) (NP (NN gratitude)))))#
2696	unappreciative	expressing	gratitude	(S1 (S (RB not) (VP (VBG feeling) (CC or) (VBG expressing) (NP (NN gratitude)))))#
2697	haploid	having	set	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (DT a) (JJ single) (NN set)) (PP (IN of) (NP (NNS chromosomes))))))))#
2698	haploidic	having	set	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (DT a) (JJ single) (NN set)) (PP (IN of) (NP (NNS chromosomes))))))))#
2699	monoploid	having	set	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (DT a) (JJ single) (NN set)) (PP (IN of) (NP (NNS chromosomes))))))))#
2700	diploid	having	sets	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (NP (CD two) (NNS sets)) (PP (IN of) (NP (NNS chromosomes)))) (CC or) (NP (RB twice) (DT the) (JJ haploid) (NN number)))))))#
2701	polyploid	having	number	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (QP (JJR more) (IN than) (RB twice)) (DT the) (JJ haploid) (NN number)) (PP (IN of) (NP (NNS chromosomes))))))))#
2702	triploid	having	sets	(S1 (PP (IN of) (S (NP (DT a) (NN cell) (CC or) (NN organism)) (VP (VBG having) (NP (NP (CD three) (JJ complete) (NNS sets)) (PP (IN of) (NP (NNS chromosomes))))))))#
2703	laughing	feeling	mirth	(S1 (S (VP (VBG showing) (CC or) (VBG feeling) (NP (NN mirth) (CC or) (NN pleasure) (CC or) (NN happiness)))))#
2704	riant	feeling	mirth	(S1 (S (VP (VBG showing) (CC or) (VBG feeling) (NP (NN mirth) (CC or) (NN pleasure) (CC or) (NN happiness)))))#
2705	regretful	expressing	regret	(S1 (S (VP (VBG feeling) (CC or) (VBG expressing) (NP (NP (NN regret) (CC or) (NN sorrow)) (CC or) (NP (NP (DT a) (NN sense)) (PP (IN of) (NP (NN loss))) (PP (IN over) (NP (NP (NN something)) (VP (VBN done) (CC or) (VBN undone)))))))))#
2706	unregretful	feeling	regret	(S1 (S (VP (VBG feeling) (NP (DT no) (NN regret)))))#
2707	unregretting	feeling	regret	(S1 (S (VP (VBG feeling) (NP (DT no) (NN regret)))))#
2708	petrous	resembling	stone	(S1 (S (-LRB- -LRB-) (NP (PP (IN of) (NP (NN bone))) (NP (RB especially) (DT the) (JJ temporal) (NN bone))) (-RRB- -RRB-) (VP (VBG resembling) (NP (NP (NN stone)) (PP (IN in) (NP (NN hardness)))))))#
2709	stonelike	resembling	stone	(S1 (S (-LRB- -LRB-) (NP (PP (IN of) (NP (NN bone))) (NP (RB especially) (DT the) (JJ temporal) (NN bone))) (-RRB- -RRB-) (VP (VBG resembling) (NP (NP (NN stone)) (PP (IN in) (NP (NN hardness)))))))#
2710	steely	resembling	steel	(S1 (S (VP (VBG resembling) (NP (NP (NN steel)) (PP (IN in) (NP (NN hardness)))))))#
2711	brushed	having	nap	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS fabrics))) (-RRB- -RRB-)) (VP (VBG having) (NP (JJ soft) (NN nap)) (VP (VBN produced) (PP (IN by) (S (VP (VBG brushing))))))))#
2712	fleecy	having	nap	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS fabrics))) (-RRB- -RRB-)) (VP (VBG having) (NP (JJ soft) (NN nap)) (VP (VBN produced) (PP (IN by) (S (VP (VBG brushing))))))))#
2713	napped	having	nap	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS fabrics))) (-RRB- -RRB-)) (VP (VBG having) (NP (JJ soft) (NN nap)) (VP (VBN produced) (PP (IN by) (S (VP (VBG brushing))))))))#
2714	cheeselike	having	consistency	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN consistency)) (PP (IN of) (NP (NN cheese)))))))#
2715	cottony	resembling	cotton	(S1 (S (VP (VBG resembling) (NP (NN cotton))) (: ;) (SBAR (IN as) (S (ADJP (JJ soft)) (PP (IN as) (NP (NN cotton)))))))#
2716	demulcent	having	effect	(S1 (S (VP (VBG having) (NP (DT a) (VBG softening) (CC or) (VBG soothing) (NN effect)) (ADVP (RB especially)) (PP (TO to) (NP (DT the) (NN skin))))))#
2717	emollient	having	effect	(S1 (S (VP (VBG having) (NP (DT a) (VBG softening) (CC or) (VBG soothing) (NN effect)) (ADVP (RB especially)) (PP (TO to) (NP (DT the) (NN skin))))))#
2718	salving	having	effect	(S1 (S (VP (VBG having) (NP (DT a) (VBG softening) (CC or) (VBG soothing) (NN effect)) (ADVP (RB especially)) (PP (TO to) (NP (DT the) (NN skin))))))#
2719	softening	having	effect	(S1 (S (VP (VBG having) (NP (DT a) (VBG softening) (CC or) (VBG soothing) (NN effect)) (ADVP (RB especially)) (PP (TO to) (NP (DT the) (NN skin))))))#
2720	flocculent	having	character	(S1 (S (VP (VBG having) (NP (DT a) (JJ fluffy) (NN character) (CC or) (NN appearance)))))#
2721	squashy	resembling	sponge	(S1 (S (S (ADJP (RB easily) (JJ squashed))) (: ;) (S (VP (VBG resembling) (NP (NP (DT a) (NN sponge)) (PP (IN in) (S (VP (VBG having) (NP (JJ soft) (JJ porous) (NN texture) (CC and) (NN compressibility))))))))))#
2722	squishy	resembling	sponge	(S1 (S (S (ADJP (RB easily) (JJ squashed))) (: ;) (S (VP (VBG resembling) (NP (NP (DT a) (NN sponge)) (PP (IN in) (S (VP (VBG having) (NP (JJ soft) (JJ porous) (NN texture) (CC and) (NN compressibility))))))))))#
2723	velvet	resembling	velvet	(S1 (S (VP (VBG resembling) (NP (NP (NN velvet)) (PP (IN in) (S (VP (VBG having) (NP (DT a) (JJ smooth) (JJ soft) (NN surface)))))))))#
2724	velvety	resembling	velvet	(S1 (S (VP (VBG resembling) (NP (NP (NN velvet)) (PP (IN in) (S (VP (VBG having) (NP (DT a) (JJ smooth) (JJ soft) (NN surface)))))))))#
2725	fricative	forcing	air	(S1 (S (PP (IN of) (NP (NN speech))) (VP (VBZ sounds) (VP (VBN produced) (PP (IN by) (S (VP (VBG forcing) (NP (NN air)) (PP (IN through) (NP (NP (DT a) (JJ constricted) (NN passage)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (NP (NP (NNP f) (POS ')) (, ,) (`` `) (NP (NNP s) (POS ')) (, ,) (`` `) (NP (NNP z) (POS ')) (, ,) (CC or) (`` `) (NP (NNS th) (POS '))) (PP (IN in) (NP (DT both) (`` `) (JJ thin) ('' ') (CC and) (`` `) (RB then))) ('' '))) (-RRB- -RRB-)))))))))))#
2726	continuant	forcing	air	(S1 (S (PP (IN of) (NP (NN speech))) (VP (VBZ sounds) (VP (VBN produced) (PP (IN by) (S (VP (VBG forcing) (NP (NN air)) (PP (IN through) (NP (NP (DT a) (JJ constricted) (NN passage)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (NP (NP (NNP f) (POS ')) (, ,) (`` `) (NP (NNP s) (POS ')) (, ,) (`` `) (NP (NNP z) (POS ')) (, ,) (CC or) (`` `) (NP (NNS th) (POS '))) (PP (IN in) (NP (DT both) (`` `) (JJ thin) ('' ') (CC and) (`` `) (RB then))) ('' '))) (-RRB- -RRB-)))))))))))#
2727	sibilant	forcing	air	(S1 (S (PP (IN of) (NP (NN speech))) (VP (VBZ sounds) (VP (VBN produced) (PP (IN by) (S (VP (VBG forcing) (NP (NN air)) (PP (IN through) (NP (NP (DT a) (JJ constricted) (NN passage)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (NP (NP (NNP f) (POS ')) (, ,) (`` `) (NP (NNP s) (POS ')) (, ,) (`` `) (NP (NNP z) (POS ')) (, ,) (CC or) (`` `) (NP (NNS th) (POS '))) (PP (IN in) (NP (DT both) (`` `) (JJ thin) ('' ') (CC and) (`` `) (RB then))) ('' '))) (-RRB- -RRB-)))))))))))#
2728	spirant	forcing	air	(S1 (S (PP (IN of) (NP (NN speech))) (VP (VBZ sounds) (VP (VBN produced) (PP (IN by) (S (VP (VBG forcing) (NP (NN air)) (PP (IN through) (NP (NP (DT a) (JJ constricted) (NN passage)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (NP (NP (NNP f) (POS ')) (, ,) (`` `) (NP (NNP s) (POS ')) (, ,) (`` `) (NP (NNP z) (POS ')) (, ,) (CC or) (`` `) (NP (NNS th) (POS '))) (PP (IN in) (NP (DT both) (`` `) (JJ thin) ('' ') (CC and) (`` `) (RB then))) ('' '))) (-RRB- -RRB-)))))))))))#
2729	palatal	touching	palate	(S1 (S (VP (VBN produced) (PP (PP (IN with) (NP (NP (DT the) (NN front)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (S (VP (CC or) (VBG touching) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (`` `) (NP (NN y'))) (-RRB- -RRB-)))))))))) (CC or) (PP (IN with) (NP (NP (DT the) (NN blade)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (FW ch) ('' ') (PP (IN in) (NP (`` `) (NN chin) ('' ') (CC or) (`` `) (NP (NNP j) (POS ')))) (PP (IN in) (NP (`` `) (NN gin) ('' '))))) (-RRB- -RRB-))))))))))))#
2730	palatalized	touching	palate	(S1 (S (VP (VBN produced) (PP (PP (IN with) (NP (NP (DT the) (NN front)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (S (VP (CC or) (VBG touching) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (`` `) (NP (NN y'))) (-RRB- -RRB-)))))))))) (CC or) (PP (IN with) (NP (NP (DT the) (NN blade)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (FW ch) ('' ') (PP (IN in) (NP (`` `) (NN chin) ('' ') (CC or) (`` `) (NP (NNP j) (POS ')))) (PP (IN in) (NP (`` `) (NN gin) ('' '))))) (-RRB- -RRB-))))))))))))#
2731	palatalised	touching	palate	(S1 (S (VP (VBN produced) (PP (PP (IN with) (NP (NP (DT the) (NN front)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (S (VP (CC or) (VBG touching) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (`` `) (NP (NN y'))) (-RRB- -RRB-)))))))))) (CC or) (PP (IN with) (NP (NP (DT the) (NN blade)) (PP (IN of) (NP (NP (DT the) (NN tongue)) (PP (IN near) (NP (NP (DT the) (JJ hard) (NN palate)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (`` `) (FW ch) ('' ') (PP (IN in) (NP (`` `) (NN chin) ('' ') (CC or) (`` `) (NP (NNP j) (POS ')))) (PP (IN in) (NP (`` `) (NN gin) ('' '))))) (-RRB- -RRB-))))))))))))#
2732	flinty	unfeeling	resistance	(S1 (S (VP (VBG showing) (S (VP (VBG unfeeling) (NP (NP (NN resistance)) (SBAR (S (VP (TO to) (VP (VB tender) (NP (NNS feelings))))))))))))#
2733	flint	unfeeling	resistance	(S1 (S (VP (VBG showing) (S (VP (VBG unfeeling) (NP (NP (NN resistance)) (SBAR (S (VP (TO to) (VP (VB tender) (NP (NNS feelings))))))))))))#
2734	obdurate	unfeeling	resistance	(S1 (S (VP (VBG showing) (S (VP (VBG unfeeling) (NP (NP (NN resistance)) (SBAR (S (VP (TO to) (VP (VB tender) (NP (NNS feelings))))))))))))#
2735	harmless	causing	harm	(S1 (FRAG (RB not) (ADJP (VBG causing) (CC or) (JJ capable) (PP (IN of) (S (VP (VBG causing) (NP (NN harm))))))))#
2736	innocuous	lacking	intent	(S1 (S (VP (VBG lacking) (NP (NP (NN intent) (CC or) (NN capacity)) (SBAR (S (VP (TO to) (VP (VB injure)))))))))#
2737	harmful	causing	harm	(S1 (UCP (VP (VBG causing)) (CC or) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG causing) (NP (NN harm))))))))#
2738	deleterious	living	things	(S1 (ADJP (JJ harmful) (PP (TO to) (S (VP (VBG living) (NP (NNS things)))))))#
2739	hurtful	living	things	(S1 (ADJP (JJ harmful) (PP (TO to) (S (VP (VBG living) (NP (NNS things)))))))#
2740	injurious	living	things	(S1 (ADJP (JJ harmful) (PP (TO to) (S (VP (VBG living) (NP (NNS things)))))))#
2741	counterproductive	hinder	achievement	(S1 (S (VP (VBG tending) (S (VP (TO to) (VP (VB hinder) (NP (NP (DT the) (NN achievement)) (PP (IN of) (NP (DT a) (NN goal))))))))))#
2742	detrimental	causing	harm	(S1 (PRN (-LRB- -LRB-) (VP (ADVP (RB sometimes)) (VBN followed) (PP (IN by) (`` `) (X (TO to)) ('' '))) (-RRB- -RRB-) (S (VP (VBG causing) (NP (NN harm) (CC or) (NN injury))))))#
2743	prejudicial	causing	harm	(S1 (PRN (-LRB- -LRB-) (VP (ADVP (RB sometimes)) (VBN followed) (PP (IN by) (`` `) (X (TO to)) ('' '))) (-RRB- -RRB-) (S (VP (VBG causing) (NP (NN harm) (CC or) (NN injury))))))#
2744	prejudicious	causing	harm	(S1 (PRN (-LRB- -LRB-) (VP (ADVP (RB sometimes)) (VBN followed) (PP (IN by) (`` `) (X (TO to)) ('' '))) (-RRB- -RRB-) (S (VP (VBG causing) (NP (NN harm) (CC or) (NN injury))))))#
2745	mischievous	causing	harm	(S1 (S (VP (ADVP (RB deliberately)) (VBG causing) (NP (NN harm) (CC or) (NN damage)))))#
2746	nocent	having	tendency	(S1 (S (VP (VBG having) (NP (DT a) (NN tendency) (S (VP (TO to) (VP (VB cause) (NP (NN harm)))))))))#
2747	wounding	causing	injury	(S1 (S (VP (VBG causing) (NP (ADJP (ADJP (JJ physical)) (CC or) (ADJP (RB especially) (JJ psychological))) (NN injury)))))#
2748	anthelmintic	destroying	worms	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG expelling) (CC or) (VBG destroying) (NP (JJ parasitic) (NNS worms))))))))#
2749	anthelminthic	destroying	worms	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG expelling) (CC or) (VBG destroying) (NP (JJ parasitic) (NNS worms))))))))#
2750	helminthic	destroying	worms	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG expelling) (CC or) (VBG destroying) (NP (JJ parasitic) (NNS worms))))))))#
2751	parasiticidal	destroying	worms	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG expelling) (CC or) (VBG destroying) (NP (JJ parasitic) (NNS worms))))))))#
2752	antimicrobial	inhibiting	growth	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG destroying) (CC or) (VBG inhibiting) (NP (NP (DT the) (NN growth)) (PP (IN of) (NP (JJ disease-causing) (NNS microorganisms))))))))))#
2753	antimicrobic	inhibiting	growth	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG destroying) (CC or) (VBG inhibiting) (NP (NP (DT the) (NN growth)) (PP (IN of) (NP (JJ disease-causing) (NNS microorganisms))))))))))#
2754	carminative	relieving	gas	(S1 (S (VP (VBG relieving) (NP (NN gas)) (PP (IN in) (NP (NP (DT the) (JJ alimentary) (NN tract)) (PRN (-LRB- -LRB-) (ADJP (JJ colic) (CC or) (JJ flatulence) (CC or) (JJ griping)) (-RRB- -RRB-)))))))#
2755	flatus-relieving	relieving	gas	(S1 (S (VP (VBG relieving) (NP (NN gas)) (PP (IN in) (NP (NP (DT the) (JJ alimentary) (NN tract)) (PRN (-LRB- -LRB-) (ADJP (JJ colic) (CC or) (JJ flatulence) (CC or) (JJ griping)) (-RRB- -RRB-)))))))#
